PRIMARY_KEY,STATE,Region,YEAR,ENROLL,TOTAL_REVENUE,TOTAL_REVENUE_PS,FEDERAL_REVENUE,FEDERAL_REVENUE_PS,STATE_REVENUE,STATE_REVENUE_PS,LOCAL_REVENUE,LOCAL_REVENUE_PS,TOTAL_EXPENDITURE,TOTAL_EXPENDITURE_PS,INSTRUCTION_EXPENDITURE,INSTRUCTION_EXPENDITURE_PS,SUPPORT_SERVICES_EXPENDITURE,SUPPORT_SERVICES_EXP_PS,OTHER_EXPENDITURE,OTHER_EXPENDITURE_PS,CAPITAL_OUTLAY_EXPENDITURE,CAPITAL_OUTLAY_EXP_PS,GRADES_PK_G,GRADES_KG_G,GRADES_4_G,GRADES_8_G,GRADES_12_G,GRADES_1_8_G,GRADES_9_12_G,GRADES_ALL_G,AVG_MATH_4_SCORE,AVG_MATH_8_SCORE,AVG_READING_4_SCORE,AVG_READING_8_SCORE
1997_ARKANSAS,ARKANSAS,South,1997,457349,2355859,5.635594883,218137,0.521818904,1387107,3.318183775,750615,1.795592203,2379496,5.692138401,1291727,3.090019424,667439,1.59662179,158337,0.378767654,192204,0.459782983,1672,35761,34067,36229,29204,282911,133449,418032,215.846436,261.6527453,208.8377158,271.8345898
1998_ARKANSAS,ARKANSAS,South,1998,456355,2567380,6.165450729,226475,0.543869803,1505419,3.615197856,835486,2.006383071,2536027,6.090157872,1367612,3.284260375,731619,1.756951015,170279,0.408917568,192590,0.462496458,1390,34120,35034,35936,29123,282517,132507,416414,215.846436,261.6527453,208.8377158,271.8345898
1999_ARKANSAS,ARKANSAS,South,1999,451981,2684966,6.463567646,232382,0.559417429,2001992,4.819431873,450592,1.084718344,2650808,6.381338469,1424443,3.429087626,767854,1.848468946,177666,0.427698604,196954,0.474130958,1425,34218,35707,35403,29316,281082,132893,415400,215.846436,261.6527453,208.8377158,271.8345898
2000_ARKANSAS,ARKANSAS,South,2000,450751,2844855,6.861636312,254735,0.614407035,2126099,5.128035735,464021,1.119193542,2683400,6.472215589,1531232,3.693248722,804253,1.939814714,138220,0.33337916,146666,0.353750455,2001,33941,35724,34873,28918,281091,131511,414603,217.0628695,261.3637127,212.8817972,268.0048171
2001_ARKANSAS,ARKANSAS,South,2001,449693,2974588,7.197547414,274406,0.663974371,2135281,5.16669409,564901,1.366878953,2951677,7.142110153,1616883,3.912337458,877225,2.122602703,153300,0.370936754,235346,0.569461718,1623,34981,35216,35372,28849,280237,131418,413278,217.0628695,261.3637127,212.8817972,268.0048171
2002_ARKANSAS,ARKANSAS,South,2002,449161,3147921,7.599543726,331069,0.7992492,2334551,5.635949062,482301,1.164345464,3087453,7.453565091,1697645,4.098364415,910208,2.197375822,165003,0.398341481,239177,0.577408413,1938,35283,33835,36102,29277,280571,131716,414225,217.0628695,261.3637127,212.8817972,268.0048171
2003_ARKANSAS,ARKANSAS,South,2003,450158,3241275,7.77062421,379947,0.910883944,2394336,5.740174866,466992,1.1195654,3242799,7.774277844,1768713,4.240307922,972598,2.331703902,170767,0.409396359,247245,0.592744517,2573,36391,34070,37004,28840,281834,132712,417119,229.0065887,265.7715893,213.6153045,264.6565519
2004_ARKANSAS,ARKANSAS,South,2004,453491,3385818,7.96316427,423001,0.994863412,2430731,5.716878535,532086,1.251422322,3539569,8.324773922,1863515,4.382833355,1036279,2.437242612,182711,0.42972118,362154,0.851756294,7688,36967,33884,37369,28640,282856,134641,425185,229.0065887,265.7715893,213.6153045,264.6565519
2005_ARKANSAS,ARKANSAS,South,2005,461667,3978240,9.137187349,447012,1.026693309,2995788,6.880700062,535440,1.229793978,3999608,9.186265188,2118580,4.865936287,1173643,2.695613128,200865,0.461345001,393713,0.904276626,10372,38070,34951,37279,29351,286781,138237,435390,235.545467,271.6363484,217.0715289,254.9985524
2006_ARKANSAS,ARKANSAS,South,2006,472609,4247664,9.702492742,482038,1.101068775,3108910,7.101356583,656716,1.500067384,4343877,9.922261993,2265821,5.175576931,1297593,2.963955403,211065,0.482113611,449548,1.02685528,10895,38058,35581,36026,29617,287207,139689,437791,235.545467,271.6363484,217.0715289,254.9985524
2007_ARKANSAS,ARKANSAS,South,2007,474532,4415981,10.03098579,483689,1.098708868,3319030,7.539240495,613262,1.393036431,4779308,10.85629006,2337748,5.310239554,1378576,3.131461904,450454,1.023214927,470562,1.068890635,12795,38192,35710,35944,30708,288518,138921,440234,237.6706874,273.8998622,217.0278177,265.8126157
2008_ARKANSAS,ARKANSAS,South,2008,476110,4608356,10.46395233,488378,1.108934317,3487063,7.917891113,632915,1.437126904,4720720,10.71909138,2388502,5.423446253,1462092,3.319895641,248189,0.563549749,463449,1.052329344,13254,37997,36345,35387,30256,289953,137196,440403,237.6706874,273.8998622,217.0278177,265.8126157
2009_ARKANSAS,ARKANSAS,South,2009,474423,4753142,10.75437187,534510,1.209372518,3530487,7.988015105,688145,1.55698425,5017352,11.35216857,2417974,5.470863605,1492691,3.377335267,533057,1.206084987,409763,0.927122245,13504,38115,36479,35715,30567,292256,136213,441973,237.5405919,275.9995,216.1515814,269.5687297
2010_ARKANSAS,ARKANSAS,South,2010,474897,5069272,11.41997995,787738,1.774604355,3677112,8.283742777,604422,1.361632819,5520387,12.43624506,2521528,5.680460469,1595730,3.594836617,639753,1.441225966,595456,1.341434348,14059,37701,36873,36237,30330,293680,136156,443895,237.5405919,275.9995,216.1515814,269.5687297
2011_ARKANSAS,ARKANSAS,South,2011,475551,5176362,11.62310627,827026,1.857020642,3701224,8.310802042,648112,1.455283585,5669431,12.73025322,2559292,5.746685199,1655684,3.71770581,676591,1.519230899,605857,1.360403367,14466,37305,36662,36339,30441,293926,136959,445351,237.810157,279.088205,216.514864,258.4210904
2012_ARKANSAS,ARKANSAS,South,2012,475671,5169926,11.60844622,666267,1.49602231,3823172,8.584472302,680487,1.527951608,5299969,11.90044212,2548056,5.721352886,1683928,3.781057529,277927,0.624051608,612420,1.375115356,14290,40463,36140,36607,30734,292641,138428,445359,237.810157,279.088205,216.514864,258.4210904
2013_ARKANSAS,ARKANSAS,South,2013,477716,5067546,11.26647102,572096,1.271918006,3847045,8.55298028,648405,1.441572734,5226339,11.6195091,2545564,5.659449966,1694335,3.766946797,281692,0.626274484,533975,1.187165122,14984,39900,36321,36660,31646,294621,140185,449790,239.8905221,277.9148025,218.5238853,261.2560926
2014_ARKANSAS,ARKANSAS,South,2014,479881,5193218,11.48665034,552738,1.222576856,4006889,8.862661438,633591,1.401412049,5242672,11.59603547,2609867,5.772649958,1753929,3.879438366,282078,0.623915914,424314,0.938521463,14834,38503,35922,36788,32428,295622,141653,452109,239.8905221,277.9148025,218.5238853,261.2560926
2015_ARKANSAS,ARKANSAS,South,2015,479682,5308625,11.68335626,581412,1.279586245,4075118,8.968622834,652095,1.43514718,5350543,11.77561045,2620399,5.76704044,1772639,3.901268776,290396,0.639110867,511556,1.125845392,16083,37509,35893,36882,32385,296050,142242,454375,235.2154697,275.0647564,218.0774962,262.7693918
1993_CALIFORNIA,CALIFORNIA,West,1993,5129788,28043338,5.864217288,2151157,0.449834184,17064146,3.568329133,8828035,1.846053971,28110986,5.878363342,15281147,3.195481452,8914559,1.864147235,1608514,0.336360657,1944760,0.406673956,59954,444104,420233,380223,277271,3328627,1393530,4782111,208.3989609,260.8922468,196.7644141,269.1974505
1994_CALIFORNIA,CALIFORNIA,West,1994,4120498,23440845,4.822930355,2095878,0.431224797,13175550,2.710856202,8169417,1.680849357,23012688,4.734837482,12443864,2.560312541,6754346,1.389699917,1615630,0.332414253,1916061,0.39422763,66450,448237,426919,388561,285132,3372294,1421547,4860291,208.3989609,260.8922468,196.7644141,269.1974505
1995_CALIFORNIA,CALIFORNIA,West,1995,5299405,29512214,5.944321735,2612241,0.526155068,15541486,3.13035115,11358487,2.287815518,30097549,6.062219348,16146416,3.252195568,8603751,1.732959244,2181053,0.439305596,2669270,0.537641794,69182,472334,428553,399039,287428,3430751,1464841,4964774,208.3989609,260.8922468,196.7644141,269.1974505
1996_CALIFORNIA,CALIFORNIA,West,1996,5460484,31282981,6.115424081,2603882,0.509025744,17061474,3.335300717,11617625,2.27109762,31561692,6.16990853,16880730,3.299967569,9222569,1.802894697,2362407,0.461820459,2580639,0.504482034,73233,469965,435217,406456,298669,3516572,1525618,5115423,209.1290827,262.7724784,201.9125907,269.1974505
1997_CALIFORNIA,CALIFORNIA,West,1997,5595836,35614934,6.788262983,2850766,0.543360527,20560730,3.918907792,12203438,2.325994664,33862281,6.454204538,18160435,3.461407753,10040400,1.913716186,1792979,0.341744645,3088674,0.58870617,76584,463684,451069,412604,317595,3591033,1578929,5246546,209.1290827,262.7724784,201.9125907,269.1974505
1998_CALIFORNIA,CALIFORNIA,West,1998,5727224,39183018,7.289211514,3149260,0.58585641,22840500,4.249015111,13193258,2.454339993,38087666,7.085443331,20083913,3.736207606,10939061,2.034992031,1862674,0.346512991,4335730,0.806575263,81926,459262,462241,424768,334852,3666271,1627284,5375481,209.1290827,262.7724784,201.9125907,269.1974505
1999_CALIFORNIA,CALIFORNIA,West,1999,5839207,41393435,7.530505659,3599923,0.654916426,23695095,4.310733018,14098417,2.564856215,40834643,7.428847357,21110543,3.840538084,11539910,2.09939952,1954362,0.355547543,4738866,0.862118769,85992,459771,489356,431730,347914,3734997,1675778,5496767,209.1290827,262.7724784,201.9125907,269.1974505
2000_CALIFORNIA,CALIFORNIA,West,2000,5941946,46628207,8.322733681,4024940,0.718417153,26877920,4.797477417,15725347,2.806839112,45829753,8.180216514,23514388,4.1971159,12429070,2.218482034,2269603,0.405104604,5849441,1.04407488,89919,459771,489043,441877,357789,3804640,1707952,5602511,213.5651251,262.1710266,205.9165877,264.4940665
2001_CALIFORNIA,CALIFORNIA,West,2001,6045030,53288943,9.320340275,4280358,0.748642979,31374889,5.487529403,17633696,3.084167893,52082540,9.109338033,26641811,4.659704811,14127664,2.470956044,2570224,0.449537201,6755895,1.181619239,100351,457165,485301,461133,365907,3871843,1745295,5717489,213.5651251,262.1710266,205.9165877,264.4940665
2002_CALIFORNIA,CALIFORNIA,West,2002,6136915,54727056,9.381762265,5084409,0.871611228,31005317,5.31518657,18637330,3.194964467,56464225,9.679562069,28593157,4.901674254,15568570,2.668892377,2882414,0.494127126,6998522,1.199744229,109264,456940,491510,473553,385181,3917027,1807054,5833345,213.5651251,262.1710266,205.9165877,264.4940665
2003_CALIFORNIA,CALIFORNIA,West,2003,6226552,59815855,10.13943881,5795655,0.982426637,33617766,5.698577431,20402434,3.458434743,59749885,10.12825618,29561563,5.011006851,17030335,2.886827241,2995767,0.50781513,7341541,1.244471148,114939,456941,493415,500143,395194,3929869,1854518,5899326,227.4549818,267.0495006,205.6324371,255.0733796
2004_CALIFORNIA,CALIFORNIA,West,2004,6284502,60162326,10.1413986,6634068,1.118286682,31756690,5.353138301,21771568,3.669973619,62647953,10.56039394,29624968,4.993799759,17338877,2.922767032,3048006,0.513794028,9242549,1.557991184,119410,455155,488045,498806,409576,3897579,1915361,5932350,227.4549818,267.0495006,205.6324371,255.0733796
2005_CALIFORNIA,CALIFORNIA,West,2005,6307022,62171797,10.4902426,7148863,1.206227113,34912166,5.890727126,20110768,3.393288362,66196072,11.16925822,31070450,5.242514677,18046385,3.044965175,3132465,0.528540582,10223657,1.725036872,125099,458440,477828,489560,423241,3848455,1953077,5926631,230.3669575,268.5581286,206.5120265,264.1845096
2006_CALIFORNIA,CALIFORNIA,West,2006,6295994,66302860,11.15318636,7421482,1.248410277,37439651,6.297939559,21441727,3.606836524,68722432,11.56019652,32387671,5.448116875,19079354,3.209448141,3259244,0.548256225,10047331,1.690119477,119824,454605,470542,491871,443253,3830950,1993972,5944746,230.3669575,268.5581286,206.5120265,264.1845096
2007_CALIFORNIA,CALIFORNIA,West,2007,6288686,72516936,12.32955791,7200298,1.224217349,42333637,7.197698329,22983001,3.907642235,73225422,12.45001693,34685013,5.89725518,20655194,3.511861155,3467540,0.589562075,10058842,1.710236006,68002,454743,467305,490054,468281,3801685,2011865,5881552,230.0340912,270.381784,208.522186,268.1594281
2008_CALIFORNIA,CALIFORNIA,West,2008,6258421,74626928,12.7470107,7227456,1.234520319,43187637,7.37687167,24211835,4.135618712,76618865,13.08725306,36542347,6.241791009,22310865,3.810914405,3692956,0.630793078,9388155,1.603588885,70497,461063,463904,486390,476156,3770281,2013687,5854465,230.0340912,270.381784,208.522186,268.1594281
2009_CALIFORNIA,CALIFORNIA,West,2009,6234155,73958896,12.78235911,9745250,1.684277239,40084244,6.927783259,24129402,4.170298615,74766086,12.92186623,35617964,6.155873483,21693675,3.749330498,3759373,0.649734627,8881265,1.534954208,71783,471058,465866,472856,478503,3717166,1997064,5786013,231.6749272,270.4485881,209.7624054,254.8952466
2010_CALIFORNIA,CALIFORNIA,West,2010,6213958,67356719,11.58147421,9715980,1.670588672,34173911,5.875943405,23466828,4.034942129,71227111,12.2469586,34657275,5.959054159,20704755,3.560024739,3556156,0.611453907,7150441,1.229463805,72404,468036,463691,476639,492545,3749960,1993538,5815902,231.6749272,270.4485881,209.7624054,254.8952466
2011_CALIFORNIA,CALIFORNIA,West,2011,6202604,70953331,12.24725468,9990221,1.724412077,37752712,6.516495734,23210398,4.00634687,69847705,12.05641257,34225248,5.907620162,20266047,3.498122435,3486160,0.601746088,6523770,1.12606796,73630,488070,462082,467626,494144,3742708,1977069,5793407,234.1649932,272.7698031,211.358636,261.285252
2012_CALIFORNIA,CALIFORNIA,West,2012,6203034,69016392,11.89253357,8793325,1.515218483,36413273,6.274539412,23809794,4.102775678,70191877,12.09508683,34213049,5.895408642,20393761,3.51414324,3488344,0.601092681,6736656,1.160824339,74360,489274,468007,465967,496754,3763810,1965168,5803338,234.1649932,272.7698031,211.358636,261.285252
2013_CALIFORNIA,CALIFORNIA,West,2013,6208733,68868516,11.87524977,7836263,1.351235453,35141208,6.059526856,25891045,4.464487462,69727119,12.02330182,34194878,5.896347717,20595508,3.551358674,3461759,0.596923749,6160059,1.062201474,75951,506831,470515,472381,498403,3771067,1952314,5799332,233.6544646,275.9013507,212.5459679,260.4482872
2014_CALIFORNIA,CALIFORNIA,West,2014,6224685,72389126,12.49350439,7415061,1.279751563,38410554,6.629205951,26563511,4.584546872,72506810,12.51381525,35539425,6.133683146,21594573,3.726967121,3581789,0.61817429,6124103,1.056947527,76641,511985,475192,467038,496901,3767745,1949755,5794141,233.6544646,275.9013507,212.5459679,260.4482872
1993_COLORADO,COLORADO,West,1993,539538,3058326,5.315315096,147793,0.256861552,1242337,2.159159164,1668196,2.899294379,3028305,5.263139143,1537714,2.672519031,954032,1.658090306,92163,0.160177622,318959,0.554344955,7249,47598,50807,47665,34770,403871,164260,575380,221.0234291,272.3984329,213.4808903,266.4196869
1994_COLORADO,COLORADO,West,1994,549570,3061865,5.185163546,165539,0.280334629,1269532,2.149908976,1626794,2.754919941,3113755,5.273037485,1574164,2.665792838,977343,1.655096909,95796,0.162227246,328219,0.555827639,9853,48673,51877,49332,35464,410452,170200,590505,221.0234291,272.3984329,213.4808903,266.4196869
1995_COLORADO,COLORADO,West,1995,639805,3709875,6.135746808,201341,0.332997041,1577988,2.60982778,1930546,3.192921987,3766191,6.228887606,1896225,3.136158628,1174299,1.942168224,115636,0.191249899,449501,0.743427831,10472,50316,52783,51180,35480,417330,176831,604633,221.0234291,272.3984329,213.4808903,266.4196869
1996_COLORADO,COLORADO,West,1996,655679,3891203,6.258670162,194998,0.313637753,1664676,2.677490229,2031529,3.267542181,4075165,6.554557445,2052264,3.30089267,1127563,1.8135895,143767,0.231237032,588209,0.946084313,12520,50707,52524,52269,37179,423510,185700,621730,225.8058575,275.6082142,221.6532433,268.1681543
1997_COLORADO,COLORADO,West,1997,672634,4133275,6.511719685,205038,0.323024715,1784304,2.811060837,2143933,3.377634133,4398196,6.929086372,2188731,3.448210617,1205308,1.898888371,154175,0.242893198,678631,1.06914126,12861,51408,53023,52632,39263,429624,192259,634744,225.8058575,275.6082142,221.6532433,268.1681543
1998_COLORADO,COLORADO,West,1998,686360,4359021,6.736979332,215071,0.332397775,1879850,2.905356638,2264100,3.499224919,4739136,7.324456864,2253623,3.483032445,1470619,2.272879577,158788,0.245410948,622534,0.962142346,13068,50859,54382,53556,40076,436825,197136,647029,225.8058575,275.6082142,221.6532433,268.1681543
1999_COLORADO,COLORADO,West,1999,698402,4740254,7.220823495,234939,0.35788231,2004039,3.052750316,2501276,3.810190869,5040224,7.677767453,2401914,3.658832848,1565012,2.383980989,179582,0.273557055,628011,0.956648438,12857,50378,56154,54599,41999,442631,200982,656470,225.8058575,275.6082142,221.6532433,268.1681543
2000_COLORADO,COLORADO,West,2000,707436,5073266,7.533035671,266207,0.395277288,2083318,3.093413357,2723741,4.044345026,5444193,8.083806382,2539372,3.770584838,1674044,2.485703128,191201,0.283904679,782711,1.162207912,15377,51039,57056,55384,43502,450150,207942,673469,235.1931161,283.3998585,223.660982,259.5642379
2001_COLORADO,COLORADO,West,2001,723696,5372784,7.797197946,292518,0.424513762,2222723,3.225704069,2857543,4.146980115,5727966,8.312652199,2709184,3.93167563,1844900,2.677392296,209212,0.30361678,672080,0.975349241,19516,53079,58028,56540,44912,456561,212989,689066,235.1931161,283.3998585,223.660982,259.5642379
2002_COLORADO,COLORADO,West,2002,741319,5849588,8.380618634,338856,0.485474004,2460333,3.524882878,3050399,4.370261752,6237142,8.935861545,2963406,4.245628161,1967267,2.818474477,225545,0.323135002,779315,1.116513131,20368,53872,57318,57664,46790,460225,217397,697990,235.1931161,283.3998585,223.660982,259.5642379
2003_COLORADO,COLORADO,West,2003,751049,6297242,8.973242327,400219,0.570291259,2715219,3.869045855,3181804,4.533905212,6685029,9.525818633,3168745,4.515296817,2149761,3.063297615,236480,0.336971701,821129,1.170066118,19993,55913,56437,58897,48924,460419,221368,701780,235.1931161,283.3998585,223.660982,266.2285608
2004_COLORADO,COLORADO,West,2004,756319,6527456,9.206463115,435102,0.613677138,2834744,3.998183377,3257610,4.5946026,6869975,9.689559215,3232723,4.559501444,2190563,3.08961676,245429,0.346158294,859189,1.211818484,21256,56968,56425,59397,50387,462471,225281,709008,235.1931161,283.3998585,223.660982,266.2285608
2005_COLORADO,COLORADO,West,2005,765388,6910296,9.591931463,472246,0.655507559,2954915,4.101610432,3483135,4.834813472,7284280,10.1110451,3380399,4.692209353,2343655,3.253142576,260280,0.361285236,918985,1.275609776,23211,59398,57151,59929,51818,467266,229951,720428,239.2158745,280.8240073,223.65613,266.2255436
2006_COLORADO,COLORADO,West,2006,778842,7295561,9.951604411,520673,0.710230745,3087795,4.211946736,3687093,5.02942693,7803324,10.6442251,3562901,4.860021225,2518038,3.434762326,298896,0.407712958,1024225,1.397107368,24554,60922,57877,59497,53922,473565,234985,733104,239.2158745,280.8240073,223.65613,266.2255436
2007_COLORADO,COLORADO,West,2007,790211,7689014,10.38647505,529854,0.71573746,3307016,4.467183851,3852144,5.203553738,8039146,10.85944041,3782300,5.109207055,2483095,3.354214761,286754,0.387353081,1083411,1.46349341,25649,61576,59449,58396,55334,478501,236141,740291,240.2058902,286.1927562,223.7326529,251.9368814
2008_COLORADO,COLORADO,West,2008,796824,8070129,10.69659146,543952,0.720983806,3398303,4.504297125,4127874,5.47131053,8884786,11.77638252,4221868,5.595895331,2765773,3.665907181,314078,0.416296202,1157579,1.534318676,28280,63985,61058,58733,55936,488039,238139,754458,240.2058902,286.1927562,223.7326529,251.9368814
2009_COLORADO,COLORADO,West,2009,812068,8310673,10.81868135,560538,0.729698065,3634018,4.730697833,4116117,5.358285449,8682489,11.30270458,4108304,5.34811463,2708535,3.525921076,330128,0.429754562,1035058,1.347419478,29701,64190,62929,59129,58526,497487,240990,768178,243.13244,287.3729075,225.6966406,259.4494265
2010_COLORADO,COLORADO,West,2010,825242,8793676,11.30097901,714230,0.917875327,3817875,4.906449275,4261571,5.476654407,8914338,11.45604485,4232076,5.438749624,2807231,3.607644699,330789,0.425105445,1011988,1.300531785,30593,65182,63819,59684,60899,505302,242239,778134,243.13244,287.3729075,225.6966406,259.4494265
2011_COLORADO,COLORADO,West,2011,834832,8747471,11.10220408,969288,1.230210787,3493923,4.434452674,4284260,5.437540614,8676451,11.01206619,4204486,5.336292239,2804955,3.560021272,338267,0.429325146,827354,1.050069552,31091,66361,64560,61156,61398,513402,243411,787904,244.4560971,291.7426729,223.4338436,260.1480052
2012_COLORADO,COLORADO,West,2012,843120,8616009,10.81584339,705634,0.885796061,3702427,4.6477285,4207948,5.282318826,8472536,10.63573894,4174705,5.240588243,2751179,3.453608416,353940,0.444307754,697434,0.875502442,30375,66951,65921,62260,62503,520184,246051,796610,244.4560971,291.7426729,223.4338436,260.1480052
2013_COLORADO,COLORADO,West,2013,851063,8826868,10.90040925,696266,0.859827557,3693829,4.561555446,4436773,5.479026247,8699125,10.74265783,4292898,5.301353217,2773716,3.425296441,365228,0.451024607,758041,0.936114274,31741,67225,66140,63820,62836,528653,249380,809774,246.975708,289.6818001,226.6632196,261.9644908
2014_COLORADO,COLORADO,West,2014,865231,9162406,11.13377435,681230,0.827802337,3961719,4.814116009,4519457,5.491856009,9286626,11.28472133,4470568,5.432448131,3002964,3.649076844,373620,0.454007471,932776,1.133470565,31663,66068,66809,65116,63001,536632,254643,822938,246.975708,289.6818001,226.6632196,261.9644908
2015_COLORADO,COLORADO,West,2015,872320,9648297,11.56203317,715254,0.857124368,4354525,5.218243435,4578518,5.486665364,9557682,11.45344472,4578938,5.487168671,3170482,3.799345941,397263,0.47605997,923360,1.106508117,32224,64631,68176,65957,65317,541348,260909,834481,241.5635756,285.5391887,224.0232249,258.9868426
1993_CONNECTICUT,CONNECTICUT,Northeast,1993,471918,4064158,9.155715454,149204,0.336126048,1433539,3.229469715,2481415,5.590119691,4079943,9.191275825,2302852,5.18785383,1190914,2.68288529,143312,0.322852579,186802,0.420826641,6216,42338,39093,34662,27979,310022,127655,443893,226.79848,273.7393446,222.4175986,264.7139043
1994_CONNECTICUT,CONNECTICUT,Northeast,1994,479522,4268860,9.30681672,142392,0.310437973,1537064,3.351052256,2589404,5.645326491,4132350,9.009202474,2431273,5.300574909,1221662,2.663424035,150749,0.328657607,53083,0.115729668,7601,43511,40737,35665,28640,319899,131181,458681,226.79848,273.7393446,222.4175986,264.7139043
1995_CONNECTICUT,CONNECTICUT,Northeast,1995,489513,4420632,9.409303662,147466,0.313880996,1622686,3.453882911,2650480,5.641539755,4252186,9.050766791,2596475,5.526590254,1245242,2.650494344,137005,0.291614785,91833,0.195466301,8093,44148,41365,37320,28282,328065,133657,469815,226.79848,273.7393446,222.4175986,264.7139043
1996_CONNECTICUT,CONNECTICUT,Northeast,1996,499815,4686025,9.718091813,162218,0.336415068,1703171,3.532113497,2820636,5.849563248,4538234,9.411596114,2701637,5.602777709,1296119,2.687950543,149792,0.310645464,149327,0.309681126,9147,43213,41969,37991,28882,335296,137753,482196,232.0265739,279.5912449,231.5983046,263.6897811
1997_CONNECTICUT,CONNECTICUT,Northeast,1997,507838,4788489,9.750835395,158453,0.32265901,1719703,3.501843876,2910333,5.926332509,4642835,9.454239083,2709106,5.516572487,1368262,2.786201981,164857,0.335699522,194220,0.395491616,9680,42382,43175,39089,29660,340533,140872,491085,232.0265739,279.5912449,231.5983046,263.6897811
